clinical_drug_form	ingredient
DRON:00751956	CHEBI:63616
DRON:00751959	CHEBI:17154
DRON:00751961	CHEBI:71193
DRON:00751962	CHEBI:90942
DRON:00751965	DRON:00018206
DRON:00751966	CHEBI:133021
DRON:00751968	CHEBI:3766
DRON:00751969	CHEBI:9648
DRON:00751973	CHEBI:474180
DRON:00751974	CHEBI:3311
DRON:00751975	DRON:00018093
DRON:00751976	CHEBI:28918
DRON:00751976	CHEBI:8404
DRON:00751977	DRON:00750873
DRON:00751979	CHEBI:86364
DRON:00751980	CHEBI:4356
DRON:00751982	CHEBI:16134
DRON:00751983	CHEBI:116735
DRON:00751983	CHEBI:32914
DRON:00751983	DRON:00018290
DRON:00751984	DRON:00013501
DRON:00751986	CHEBI:6128
DRON:00751986	CHEBI:6456
DRON:00751989	CHEBI:204928
DRON:00751990	DRON:00017625
DRON:00751992	CHEBI:6456
DRON:00751993	CHEBI:85978
DRON:00751994	CHEBI:404903
DRON:00751995	CHEBI:17987
DRON:00751995	CHEBI:6456
DRON:00751996	CHEBI:3814
DRON:00751999	CHEBI:17754
DRON:00752001	CHEBI:26710
DRON:00752001	CHEBI:32139
DRON:00752001	CHEBI:32588
DRON:00752001	DRON:00017493
DRON:00752003	CHEBI:4551
DRON:00752005	CHEBI:28940
DRON:00752005	CHEBI:33234
DRON:00752007	CHEBI:28876
DRON:00752008	CHEBI:77092
DRON:00752009	CHEBI:32588
DRON:00752010	CHEBI:24041
DRON:00752011	CHEBI:135207
DRON:00752011	CHEBI:52010
DRON:00752011	CHEBI:8093
DRON:00752013	CHEBI:116735
DRON:00752016	CHEBI:8768
DRON:00752017	CHEBI:52010
DRON:00752020	DRON:00020310
DRON:00752021	CHEBI:2453
DRON:00752023	CHEBI:6437
DRON:00752027	DRON:00020215
DRON:00752028	DRON:00013176
DRON:00752031	DRON:00017218
DRON:00752031	DRON:00017221
DRON:00752031	DRON:00018285
DRON:00752032	DRON:00018041
DRON:00752032	DRON:00018816
DRON:00752032	DRON:00018818
DRON:00752032	DRON:00018911
DRON:00752033	DRON:00017218
DRON:00752033	DRON:00018283
DRON:00752033	DRON:00018285
DRON:00752033	DRON:00018799
DRON:00752035	CHEBI:15882
DRON:00752035	CHEBI:36560
DRON:00752035	CHEBI:36773
DRON:00752035	CHEBI:75211
DRON:00752038	CHEBI:135931
DRON:00752041	CHEBI:183811
DRON:00752043	CHEBI:15365
DRON:00752045	DRON:00750859
DRON:00752046	CHEBI:90908
DRON:00752047	CHEBI:36773
DRON:00752047	DRON:00018199
DRON:00752047	DRON:00018290
DRON:00752048	CHEBI:5779
DRON:00752049	CHEBI:28971
DRON:00752050	CHEBI:16134
DRON:00752051	CHEBI:78060
DRON:00752052	CHEBI:2679
DRON:00752054	CHEBI:15443
DRON:00752054	DRON:00020310
DRON:00752057	DRON:00019498
DRON:00752058	CHEBI:28864
DRON:00752059	CHEBI:7596
DRON:00752060	CHEBI:27732
DRON:00752060	CHEBI:8093
DRON:00752061	DRON:00750825
DRON:00752062	CHEBI:16347
DRON:00752063	CHEBI:28241
DRON:00752066	CHEBI:15409
DRON:00752066	CHEBI:31832
DRON:00752066	CHEBI:36773
DRON:00752068	CHEBI:94449
DRON:00752070	CHEBI:2948
DRON:00752072	CHEBI:32139
DRON:00752072	CHEBI:3311
DRON:00752072	CHEBI:81862
DRON:00752073	DRON:00018108
DRON:00752073	DRON:00018290
DRON:00752074	CHEBI:6456
DRON:00752074	DRON:00020138
DRON:00752077	CHEBI:15882
DRON:00752077	CHEBI:88014
DRON:00752078	DRON:00018281
DRON:00752079	CHEBI:32139
DRON:00752083	CHEBI:3216
DRON:00752083	CHEBI:7459
DRON:00752084	CHEBI:133017
DRON:00752086	CHEBI:8404
DRON:00752087	CHEBI:53438
DRON:00752088	CHEBI:15544
DRON:00752089	CHEBI:18208
DRON:00752089	CHEBI:28368
DRON:00752090	CHEBI:63631
DRON:00752091	DRON:00019201
DRON:00752091	DRON:00019202
DRON:00752091	DRON:00019203
DRON:00752092	CHEBI:567361
DRON:00752094	CHEBI:3614
DRON:00752094	CHEBI:6456
DRON:00752094	CHEBI:8357
DRON:00752095	CHEBI:8871
DRON:00752096	DRON:00016132
DRON:00752097	DRON:00750804
DRON:00752097	DRON:00750806
DRON:00752099	DRON:00018591
DRON:00752100	CHEBI:16150
DRON:00752100	CHEBI:27732
DRON:00752101	CHEBI:82752
DRON:00752102	CHEBI:26710
DRON:00752102	CHEBI:32029
DRON:00752102	CHEBI:32954
DRON:00752102	CHEBI:3312
DRON:00752102	CHEBI:6636
DRON:00752104	CHEBI:9574
DRON:00752104	DRON:00018213
DRON:00752107	DRON:00020132
DRON:00752109	CHEBI:28940
DRON:00752109	CHEBI:9679
DRON:00752110	CHEBI:15355
DRON:00752111	CHEBI:6801
DRON:00752111	CHEBI:73274
DRON:00752112	DRON:00750876
DRON:00752113	DRON:00019224
DRON:00752114	CHEBI:31832
DRON:00752115	CHEBI:135047
DRON:00752115	CHEBI:27732
DRON:00752117	CHEBI:135611
DRON:00752117	CHEBI:6456
DRON:00752119	CHEBI:90914
DRON:00752121	CHEBI:7809
DRON:00752125	CHEBI:64073
DRON:00752126	DRON:00020223
DRON:00752130	DRON:00019464
DRON:00752130	DRON:00020272
DRON:00752130	DRON:00020273
DRON:00752130	DRON:00020274
DRON:00752132	CHEBI:31236
DRON:00752134	CHEBI:85973
DRON:00752139	CHEBI:28918
DRON:00752145	CHEBI:26849
DRON:00752145	CHEBI:32139
DRON:00752146	CHEBI:16794
DRON:00752146	CHEBI:51209
DRON:00752146	CHEBI:52010
DRON:00752148	CHEBI:27470
DRON:00752148	CHEBI:28940
DRON:00752150	CHEBI:18145
DRON:00752157	CHEBI:3213
DRON:00752158	CHEBI:17026
DRON:00752159	DRON:00750823
DRON:00752162	CHEBI:9313
DRON:00752165	CHEBI:132767
DRON:00752167	CHEBI:29864
DRON:00752168	CHEBI:53775
DRON:00752169	DRON:00014181
DRON:00752170	DRON:00018727
DRON:00752171	DRON:00724038
DRON:00752172	CHEBI:37585
DRON:00752172	CHEBI:63051
DRON:00752172	DRON:00018656
DRON:00752173	CHEBI:85202
DRON:00752174	CHEBI:8461
DRON:00752177	CHEBI:49976
DRON:00752179	CHEBI:4027
DRON:00752186	DRON:00750828
DRON:00752189	CHEBI:17750
DRON:00752189	DRON:00016795
DRON:00752189	DRON:00017218
DRON:00752189	DRON:00018284
DRON:00752189	DRON:00018285
DRON:00752189	DRON:00018286
DRON:00752191	DRON:00730852
DRON:00752191	DRON:00730853
DRON:00752191	DRON:00730854
DRON:00752192	CHEBI:30769
DRON:00752192	CHEBI:32139
DRON:00752192	CHEBI:81862
DRON:00752194	CHEBI:31336
DRON:00752194	DRON:00017761
DRON:00752196	CHEBI:190513
DRON:00752198	CHEBI:4910
DRON:00752199	CHEBI:17303
DRON:00752201	CHEBI:29222
DRON:00752202	CHEBI:36560
DRON:00752204	CHEBI:3647
DRON:00752208	CHEBI:72323
DRON:00752208	CHEBI:8228
DRON:00752209	DRON:00014761
DRON:00752210	CHEBI:4964
DRON:00752210	CHEBI:82131
DRON:00752210	CHEBI:8583
DRON:00752210	DRON:00012716
DRON:00752210	DRON:00750765
DRON:00752210	DRON:00750766
DRON:00752211	CHEBI:6888
DRON:00752214	CHEBI:22198
DRON:00752218	DRON:00016923
DRON:00752219	CHEBI:90930
DRON:00752221	DRON:00750798
DRON:00752222	CHEBI:85980
DRON:00752224	DRON:00016321
DRON:00752226	CHEBI:61390
DRON:00752229	CHEBI:47426
DRON:00752230	CHEBI:478164
DRON:00752233	CHEBI:5001
DRON:00752233	CHEBI:9150
DRON:00752237	CHEBI:2682
DRON:00752242	CHEBI:8461
DRON:00752243	CHEBI:45409
DRON:00752243	CHEBI:85183
DRON:00752243	CHEBI:85188
DRON:00752244	CHEBI:85155
DRON:00752244	CHEBI:85161
DRON:00752249	DRON:00012169
DRON:00752250	CHEBI:45652
DRON:00752254	CHEBI:7465
DRON:00752257	CHEBI:46961
DRON:00752259	CHEBI:16914
DRON:00752259	CHEBI:32150
DRON:00752259	CHEBI:34393
DRON:00752261	CHEBI:72292
DRON:00752269	CHEBI:17650
DRON:00752269	CHEBI:48339
DRON:00752270	CHEBI:16335
DRON:00752271	CHEBI:37397
DRON:00752271	CHEBI:5417
DRON:00752271	CHEBI:5855
DRON:00752273	CHEBI:68575
DRON:00752273	CHEBI:94449
DRON:00752274	CHEBI:71200
DRON:00752275	CHEBI:71013
DRON:00752278	CHEBI:5002
DRON:00752279	CHEBI:28940
DRON:00752279	CHEBI:31794
DRON:00752279	DRON:00020104
DRON:00752283	CHEBI:18295
DRON:00752283	CHEBI:3374
DRON:00752285	CHEBI:3398
DRON:00752285	CHEBI:46195
DRON:00752285	CHEBI:8104
DRON:00752287	CHEBI:135983
DRON:00752288	CHEBI:17347
DRON:00752289	CHEBI:3385
DRON:00752291	CHEBI:46245
DRON:00752292	CHEBI:36560
DRON:00752293	CHEBI:7445
DRON:00752296	CHEBI:59788
DRON:00752296	CHEBI:8093
DRON:00752297	CHEBI:52993
DRON:00752298	CHEBI:116735
DRON:00752298	CHEBI:135611
DRON:00752298	DRON:00018290
DRON:00752303	DRON:00016918
DRON:00752304	DRON:00020222
DRON:00752305	CHEBI:27732
DRON:00752305	CHEBI:46195
DRON:00752306	CHEBI:48923
DRON:00752308	CHEBI:16347
DRON:00752308	CHEBI:28940
DRON:00752311	CHEBI:4450
DRON:00752313	CHEBI:31832
DRON:00752313	CHEBI:6456
DRON:00752313	DRON:00018290
DRON:00752314	DRON:00017673
DRON:00752315	DRON:00750872
DRON:00752316	CHEBI:90953
DRON:00752318	CHEBI:17754
DRON:00752318	CHEBI:85146
DRON:00752319	CHEBI:18295
DRON:00752319	CHEBI:36773
DRON:00752319	DRON:00018290
DRON:00752321	DRON:00019509
DRON:00752322	CHEBI:135207
DRON:00752322	CHEBI:6762
DRON:00752325	CHEBI:22652
DRON:00752325	CHEBI:28940
DRON:00752328	CHEBI:135611
DRON:00752328	DRON:00750780
DRON:00752330	DRON:00750809
DRON:00752331	DRON:00011281
DRON:00752332	CHEBI:28262
DRON:00752332	CHEBI:5108
DRON:00752333	CHEBI:421707
DRON:00752333	CHEBI:63577
DRON:00752333	CHEBI:76010
DRON:00752336	CHEBI:27732
DRON:00752336	CHEBI:46195
DRON:00752336	CHEBI:52010
DRON:00752336	CHEBI:5551
DRON:00752336	CHEBI:90046
DRON:00752337	CHEBI:6801
DRON:00752337	CHEBI:85078
DRON:00752339	DRON:00750774
DRON:00752344	CHEBI:9598
DRON:00752345	CHEBI:9637
DRON:00752347	CHEBI:177570
DRON:00752349	CHEBI:32139
DRON:00752351	CHEBI:2679
DRON:00752353	CHEBI:6078
DRON:00752355	CHEBI:6129
DRON:00752355	CHEBI:8093
DRON:00752358	DRON:00019189
DRON:00752359	CHEBI:36560
DRON:00752359	CHEBI:61468
DRON:00752360	DRON:00018261
DRON:00752360	DRON:00723238
DRON:00752361	CHEBI:64355
DRON:00752364	CHEBI:36773
DRON:00752364	DRON:00018290
DRON:00752366	CHEBI:231679
DRON:00752367	DRON:00750816
DRON:00752369	DRON:00014331
DRON:00752370	CHEBI:82717
DRON:00752371	CHEBI:17650
DRON:00752371	CHEBI:4636
DRON:00752371	DRON:00018206
DRON:00752372	CHEBI:5938
DRON:00752373	CHEBI:60761
DRON:00752374	CHEBI:5790
DRON:00752375	CHEBI:15354
DRON:00752375	CHEBI:4636
DRON:00752376	CHEBI:116735
DRON:00752376	CHEBI:135611
DRON:00752376	CHEBI:36773
DRON:00752377	CHEBI:31236
DRON:00752378	CHEBI:16236
DRON:00752378	CHEBI:3614
DRON:00752379	CHEBI:28918
DRON:00752379	CHEBI:3215
DRON:00752380	DRON:00019059
DRON:00752380	DRON:00019062
DRON:00752380	DRON:00019495
DRON:00752380	DRON:00019496
DRON:00752382	CHEBI:136007
DRON:00752385	CHEBI:135611
DRON:00752385	CHEBI:3614
DRON:00752385	DRON:00750780
DRON:00752387	CHEBI:22652
DRON:00752387	CHEBI:3815
DRON:00752392	CHEBI:3374
DRON:00752392	CHEBI:6456
DRON:00752392	DRON:00018290
DRON:00754301	CHEBI:15552
DRON:00754302	CHEBI:4470
DRON:00754302	CHEBI:6456
DRON:00754302	DRON:00018200
DRON:00754303	CHEBI:3125
DRON:00754304	CHEBI:6970
DRON:00754305	CHEBI:7769
DRON:00754306	CHEBI:6129
DRON:00754307	CHEBI:3636
DRON:00754308	CHEBI:15365
DRON:00754308	CHEBI:30769
DRON:00754308	CHEBI:32139
DRON:00754309	CHEBI:3001
DRON:00754310	CHEBI:4450
DRON:00754311	CHEBI:3216
DRON:00754312	CHEBI:9667
DRON:00754313	CHEBI:5106
DRON:00754314	CHEBI:5818
DRON:00754315	CHEBI:8435
DRON:00754316	CHEBI:22198
DRON:00754317	CHEBI:71223
DRON:00754318	CHEBI:2950
DRON:00754319	CHEBI:135611
DRON:00754319	CHEBI:36773
DRON:00754320	CHEBI:17439
DRON:00754321	CHEBI:31397
DRON:00754322	CHEBI:116735
DRON:00754322	CHEBI:49976
DRON:00754323	CHEBI:2950
DRON:00754323	CHEBI:5134
DRON:00754324	CHEBI:17252
DRON:00754325	CHEBI:17234
DRON:00754326	CHEBI:5956
DRON:00754327	CHEBI:59773
DRON:00754328	DRON:00011451
DRON:00754329	DRON:00013001
DRON:00754330	CHEBI:18723
DRON:00754331	CHEBI:6801
DRON:00754331	CHEBI:68610
DRON:00754332	CHEBI:27834
DRON:00754333	CHEBI:76136
DRON:00754334	DRON:00019542
DRON:00754335	CHEBI:5134
DRON:00754336	CHEBI:3207
DRON:00754337	CHEBI:125354
DRON:00754338	CHEBI:7445
DRON:00754339	DRON:00017803
DRON:00754340	CHEBI:30769
DRON:00754340	CHEBI:32139
DRON:00756369	CHEBI:17234
DRON:00756369	CHEBI:26710
DRON:00756594	CHEBI:15409
DRON:00756594	CHEBI:27607
DRON:00756594	CHEBI:36773
DRON:00756594	DRON:00018236
DRON:00756594	DRON:00018261
DRON:00756595	CHEBI:166975
DRON:00756596	CHEBI:64022
DRON:00756596	CHEBI:9927
DRON:00756598	CHEBI:3614
DRON:00756599	DRON:00750850
DRON:00756600	CHEBI:133009
DRON:00756600	CHEBI:85083
DRON:00756602	CHEBI:43602
DRON:00756604	CHEBI:63632
DRON:00759082	CHEBI:17754
DRON:00759083	CHEBI:119915
DRON:00759084	CHEBI:7772
DRON:00759085	CHEBI:136007
DRON:00759086	DRON:00020129
DRON:00759087	CHEBI:31832
DRON:00759087	CHEBI:36773
DRON:00759087	CHEBI:6456
DRON:00759088	CHEBI:46631
DRON:00759089	CHEBI:85662
DRON:00759090	CHEBI:52717
DRON:00759091	CHEBI:46195
DRON:00759092	CHEBI:6456
DRON:00759092	CHEBI:8357
DRON:00759093	CHEBI:135398
DRON:00759093	CHEBI:4903
DRON:00759094	CHEBI:23965
DRON:00759094	CHEBI:7627
DRON:00759095	CHEBI:8874
DRON:00759096	CHEBI:4470
DRON:00759096	CHEBI:46195
DRON:00759096	CHEBI:52010
DRON:00759096	CHEBI:8093
DRON:00759097	CHEBI:4470
DRON:00759097	CHEBI:46195
DRON:00759097	CHEBI:51380
DRON:00759097	CHEBI:8093
DRON:00759098	CHEBI:10650
DRON:00759099	CHEBI:4470
DRON:00759099	CHEBI:52010
DRON:00759100	CHEBI:61076
DRON:00759101	DRON:00010173
DRON:00759102	CHEBI:46195
DRON:00759102	CHEBI:4636
DRON:00759102	CHEBI:8093
DRON:00759103	CHEBI:23965
DRON:00759104	CHEBI:133023
DRON:00759105	CHEBI:28787
DRON:00759106	CHEBI:7856
DRON:00759107	CHEBI:4470
DRON:00759107	CHEBI:46195
DRON:00759107	CHEBI:51380
DRON:00759107	CHEBI:8093
DRON:00759108	CHEBI:48720
DRON:00759109	CHEBI:16914
DRON:00759109	CHEBI:46961
DRON:00759110	CHEBI:4470
DRON:00759110	CHEBI:46195
DRON:00759110	CHEBI:51380
DRON:00759111	CHEBI:45409
DRON:00759111	CHEBI:85182
DRON:00759111	CHEBI:85183
DRON:00759111	CHEBI:85188
DRON:00759112	CHEBI:135515
DRON:00759113	CHEBI:17347
DRON:00759114	CHEBI:46195
DRON:00759114	CHEBI:52010
DRON:00759114	CHEBI:8093
DRON:00759115	CHEBI:5537
DRON:00759116	CHEBI:6887
DRON:00759117	CHEBI:23965
DRON:00759117	CHEBI:6443
DRON:00759118	CHEBI:16709
DRON:00759119	DRON:00018668
DRON:00759120	CHEBI:4470
DRON:00759120	CHEBI:46195
DRON:00759120	CHEBI:5551
DRON:00759120	CHEBI:8093
DRON:00759121	CHEBI:55346
DRON:00759122	CHEBI:49900
DRON:00759123	CHEBI:135351
DRON:00759124	CHEBI:36560
DRON:00759124	CHEBI:8357
DRON:00759124	DRON:00018194
DRON:00759125	CHEBI:18723
DRON:00759126	DRON:00019909
DRON:00759127	CHEBI:15640
DRON:00761790	DRON:00018882
DRON:00761791	CHEBI:28001
DRON:00761792	CHEBI:16794
DRON:00761793	CHEBI:3216
DRON:00761794	CHEBI:50217
DRON:00761795	CHEBI:6456
DRON:00761795	CHEBI:8357
DRON:00761796	CHEBI:7465
DRON:00761796	CHEBI:7852
DRON:00761797	DRON:00020310
DRON:00761798	DRON:00012884
DRON:00761799	CHEBI:7862
DRON:00761799	CHEBI:9468
DRON:00761800	CHEBI:59224
DRON:00761801	CHEBI:50131
DRON:00761802	DRON:00013006
DRON:00761803	CHEBI:44915
DRON:00761804	DRON:00015828
DRON:00761805	CHEBI:5537
DRON:00761806	CHEBI:9316
DRON:00761807	CHEBI:45924
DRON:00761807	CHEBI:9332
DRON:00761808	CHEBI:6456
DRON:00761809	CHEBI:2955
DRON:00761814	DRON:00012973
DRON:00761818	CHEBI:82721
DRON:00761819	CHEBI:65347
DRON:00763731	CHEBI:9288
DRON:00763733	CHEBI:41879
DRON:00763734	DRON:00013575
DRON:00763736	CHEBI:45081
DRON:00763738	CHEBI:4470
DRON:00763738	CHEBI:46195
DRON:00763738	CHEBI:5551
DRON:00763738	CHEBI:8093
DRON:00763739	CHEBI:4670
DRON:00763740	CHEBI:63584
DRON:00763741	CHEBI:47381
DRON:00763741	CHEBI:63610
DRON:00763743	DRON:00019254
DRON:00763743	DRON:00019407
DRON:00763746	CHEBI:135961
DRON:00763747	CHEBI:41879
DRON:00763748	CHEBI:31832
DRON:00763748	CHEBI:36773
DRON:00763748	DRON:00018236
DRON:00763748	DRON:00018290
DRON:00763750	CHEBI:135946
DRON:00763752	DRON:00763725
DRON:00763753	DRON:00019968
DRON:00763754	CHEBI:6801
DRON:00763754	CHEBI:73274
DRON:00763758	DRON:00763728
DRON:00763759	CHEBI:26710
DRON:00763761	CHEBI:47381
DRON:00763762	CHEBI:43755
DRON:00763764	CHEBI:9620
DRON:00763765	CHEBI:32035
DRON:00763766	DRON:00020095
DRON:00763767	CHEBI:3387
DRON:00763768	DRON:00017785
DRON:00763769	CHEBI:140427
DRON:00763770	CHEBI:65353
DRON:00763772	CHEBI:28787
DRON:00763773	CHEBI:15365
DRON:00763773	CHEBI:7772
DRON:00763774	CHEBI:7982
DRON:00763775	DRON:00763727
DRON:00763776	CHEBI:18258
DRON:00763777	DRON:00017686
DRON:00763778	CHEBI:681569
DRON:00767225	DRON:00767222
DRON:00767226	CHEBI:4653
DRON:00767227	CHEBI:6443
DRON:00767228	CHEBI:8081
DRON:00767229	DRON:00018236
DRON:00767229	DRON:00018290
DRON:00767230	CHEBI:32139
DRON:00767230	CHEBI:7772
DRON:00767231	CHEBI:231681
DRON:00767232	CHEBI:28304
DRON:00767233	DRON:00020320
DRON:00767234	CHEBI:131389
DRON:00767234	CHEBI:61468
DRON:00767235	CHEBI:50275
DRON:00767236	DRON:00018108
DRON:00767237	CHEBI:7772
DRON:00767238	CHEBI:15365
DRON:00767238	CHEBI:4653
DRON:00767239	CHEBI:28300
DRON:00767240	DRON:00019491
DRON:00767240	DRON:00019837
DRON:00767241	DRON:00020240
DRON:00767241	DRON:00020242
DRON:00767241	DRON:00020243
DRON:00767241	DRON:00020244
DRON:00767241	DRON:00020245
DRON:00767241	DRON:00020246
DRON:00767241	DRON:00020247
DRON:00767242	CHEBI:7907
DRON:00767243	CHEBI:63608
DRON:00767244	CHEBI:85662
DRON:00767244	DRON:00019221
DRON:00767245	CHEBI:8081
DRON:00767246	DRON:00019996
DRON:00767246	DRON:00020051
DRON:00767247	DRON:00019855
DRON:00767248	DRON:00020243
DRON:00767249	CHEBI:47381
DRON:00767250	DRON:00019233
DRON:00767250	DRON:00019655
DRON:00767251	CHEBI:82960
DRON:00767252	CHEBI:28304
DRON:00767253	DRON:00018619
DRON:00767254	DRON:00020242
DRON:00767254	DRON:00020243
DRON:00767254	DRON:00020244
DRON:00767254	DRON:00020245
DRON:00767254	DRON:00020246
DRON:00769191	DRON:00018524
DRON:00769192	CHEBI:90926
DRON:00769193	CHEBI:17549
DRON:00769194	CHEBI:17234
DRON:00769194	CHEBI:32588
DRON:00769197	CHEBI:26710
DRON:00769197	CHEBI:32588
DRON:00769198	DRON:00018694
DRON:00769199	CHEBI:16709
DRON:00769199	CHEBI:51380
DRON:00769200	CHEBI:4562
DRON:00769202	DRON:00018272
DRON:00769203	CHEBI:10110
DRON:00769204	CHEBI:59809
DRON:00769205	CHEBI:8776
DRON:00769206	CHEBI:8428
DRON:00769207	CHEBI:33167
DRON:00769208	CHEBI:28177
DRON:00769209	CHEBI:134689
DRON:00771104	CHEBI:46557
DRON:00771105	CHEBI:75988
DRON:00771106	CHEBI:35176
DRON:00771107	CHEBI:28077
DRON:00771108	DRON:00018902
DRON:00771109	DRON:00018781
DRON:00771110	CHEBI:5775
DRON:00771111	DRON:00020122
DRON:00771112	CHEBI:6958
DRON:00771114	DRON:00771101
DRON:00771115	DRON:00016138
DRON:00771116	CHEBI:15409
DRON:00771116	CHEBI:36773
DRON:00771116	DRON:00020138
DRON:00771117	DRON:00019629
DRON:00771118	CHEBI:134677
DRON:00771120	CHEBI:71193
DRON:00771120	DRON:00730855
DRON:00771129	CHEBI:17987
DRON:00771131	CHEBI:30769
DRON:00771131	CHEBI:31794
DRON:00771131	DRON:00837842
DRON:00775042	CHEBI:64198
DRON:00775043	CHEBI:164200
DRON:00775043	CHEBI:34393
DRON:00775044	CHEBI:7862
DRON:00775045	DRON:00013686
DRON:00775046	CHEBI:28940
DRON:00775046	CHEBI:78277
DRON:00775047	CHEBI:53448
DRON:00775048	CHEBI:17833
DRON:00775049	CHEBI:2972
DRON:00775050	CHEBI:17650
DRON:00775050	CHEBI:17833
DRON:00775051	CHEBI:16236
DRON:00775052	CHEBI:17833
DRON:00775052	CHEBI:3077
DRON:00775053	CHEBI:6437
DRON:00775054	CHEBI:26710
DRON:00775054	CHEBI:32139
DRON:00775054	CHEBI:32149
DRON:00775054	CHEBI:32588
DRON:00775054	DRON:00017493
DRON:00775055	CHEBI:135925
DRON:00775056	CHEBI:6759
DRON:00775057	DRON:00015250
DRON:00775058	CHEBI:17833
DRON:00775059	CHEBI:28918
DRON:00775059	CHEBI:6456
DRON:00775060	DRON:00775038
DRON:00775061	CHEBI:18258
DRON:00775062	CHEBI:17833
DRON:00775063	CHEBI:7454
DRON:00775064	CHEBI:28915
DRON:00775065	CHEBI:17833
DRON:00775066	CHEBI:116735
DRON:00775067	CHEBI:17833
DRON:00775068	CHEBI:17833
DRON:00775069	CHEBI:17833
DRON:00775069	CHEBI:3077
DRON:00775070	CHEBI:26642
DRON:00775071	CHEBI:9754
DRON:00775072	CHEBI:17833
DRON:00775072	CHEBI:8378
DRON:00775073	CHEBI:6359
DRON:00775074	CHEBI:17833
DRON:00775075	CHEBI:32029
DRON:00775076	CHEBI:24848
DRON:00775076	CHEBI:27470
DRON:00775077	CHEBI:32139
DRON:00775078	CHEBI:6807
DRON:00775079	DRON:00775037
DRON:00775080	CHEBI:30660
DRON:00775081	CHEBI:17833
DRON:00775082	CHEBI:16336
DRON:00775083	CHEBI:135720
DRON:00775084	CHEBI:3312
DRON:00775085	CHEBI:59594
DRON:00775086	CHEBI:71028
DRON:00775087	CHEBI:27786
DRON:00775088	CHEBI:32293
DRON:00775089	CHEBI:32139
DRON:00775090	DRON:00017493
DRON:00775091	CHEBI:28787
DRON:00775092	CHEBI:49005
DRON:00775093	CHEBI:9449
DRON:00775094	CHEBI:32016
DRON:00775095	CHEBI:68478
DRON:00775096	DRON:00011832
DRON:00775097	CHEBI:24996
DRON:00775098	CHEBI:60654
DRON:00775099	CHEBI:113451
DRON:00775099	CHEBI:22652
DRON:00775099	CHEBI:26710
DRON:00775099	CHEBI:32149
DRON:00775099	CHEBI:32588
DRON:00775099	DRON:00017493
DRON:00775100	CHEBI:17833
DRON:00775100	CHEBI:8378
DRON:00775101	CHEBI:32588
DRON:00775102	CHEBI:17650
DRON:00775102	CHEBI:17833
DRON:00775102	CHEBI:6923
DRON:00775103	DRON:00013015
DRON:00780952	CHEBI:22652
DRON:00780952	CHEBI:27881
DRON:00780953	CHEBI:37397
DRON:00780953	CHEBI:5417
DRON:00780954	CHEBI:52071
DRON:00780955	DRON:00017249
DRON:00780956	DRON:00019514
DRON:00780956	DRON:00019515
DRON:00780956	DRON:00019516
DRON:00780956	DRON:00019517
DRON:00780957	CHEBI:34683
DRON:00780957	CHEBI:37585
DRON:00780958	DRON:00780949
DRON:00780961	DRON:00020134
DRON:00780963	DRON:00780947
DRON:00780965	DRON:00780948
DRON:00784479	DRON:00018209
DRON:00784481	DRON:00016321
DRON:00784482	CHEBI:32285
DRON:00784484	CHEBI:3614
DRON:00784484	DRON:00730828
DRON:00786323	CHEBI:15676
DRON:00786323	DRON:00018290
DRON:00786327	CHEBI:18067
DRON:00786328	DRON:00018833
DRON:00786329	DRON:00018971
DRON:00786330	DRON:00019303
DRON:00786330	DRON:00019667
DRON:00789757	CHEBI:17234
DRON:00789757	CHEBI:28940
DRON:00789758	DRON:00020293
DRON:00789759	DRON:00789752
DRON:00789761	CHEBI:176844
DRON:00789762	DRON:00789755
DRON:00789763	DRON:00013001
DRON:00789764	CHEBI:49005
DRON:00789765	CHEBI:71272
DRON:00789765	CHEBI:85078
DRON:00789766	DRON:00020118
DRON:00789767	DRON:00789750
DRON:00789768	DRON:00789749
DRON:00789770	DRON:00789748
DRON:00789771	CHEBI:31530
DRON:00789772	CHEBI:134718
DRON:00791695	DRON:00791693
DRON:00791696	CHEBI:231601
DRON:00791697	CHEBI:27470
DRON:00791697	DRON:00791692
DRON:00791698	CHEBI:17621
DRON:00791699	CHEBI:28689
DRON:00791700	DRON:00013042
DRON:00791700	DRON:00015828
DRON:00791704	DRON:00019655
DRON:00791704	DRON:00019717
DRON:00791705	DRON:00019288
DRON:00791705	DRON:00019295
DRON:00793510	CHEBI:131527
DRON:00793510	CHEBI:63036
DRON:00793511	DRON:00793496
DRON:00793512	CHEBI:83766
DRON:00793513	CHEBI:50378
DRON:00793515	DRON:00016742
DRON:00793515	DRON:00019850
DRON:00793516	CHEBI:84116
DRON:00793517	DRON:00793501
DRON:00793517	DRON:00793502
DRON:00793518	CHEBI:140421
DRON:00793519	DRON:00793504
DRON:00793520	DRON:00793496
DRON:00793521	CHEBI:133009
DRON:00793521	CHEBI:85083
DRON:00793521	DRON:00793499
DRON:00793522	CHEBI:4636
DRON:00793523	DRON:00020042
DRON:00793524	CHEBI:61397
DRON:00793525	CHEBI:5870
DRON:00793526	DRON:00793498
DRON:00793527	CHEBI:145374
DRON:00793529	DRON:00020042
DRON:00799160	CHEBI:27373
DRON:00799161	DRON:00020226
DRON:00799162	CHEBI:8768
DRON:00799166	CHEBI:2618
DRON:00799167	CHEBI:17987
DRON:00799169	CHEBI:173077
