branded_drug	ingredient
DRON:00076158	CHEBI:28885
DRON:00076158	CHEBI:32234
DRON:00076158	CHEBI:46726
DRON:00076158	CHEBI:50819
DRON:00076158	CHEBI:50821
DRON:00076158	CHEBI:5291
DRON:00076158	CHEBI:90184
DRON:00076158	DRON:00723226
DRON:00076158	DRON:00723505
DRON:00076158	DRON:00837873
DRON:00076158	DRON:00845278
DRON:00076159	CHEBI:16134
DRON:00076159	CHEBI:16236
DRON:00076159	CHEBI:16997
DRON:00076159	CHEBI:17824
DRON:00076159	CHEBI:28885
DRON:00076159	CHEBI:32234
DRON:00076159	CHEBI:46726
DRON:00076159	CHEBI:50819
DRON:00076159	CHEBI:50821
DRON:00076159	CHEBI:5291
DRON:00076159	CHEBI:90184
DRON:00076159	DRON:00723226
DRON:00076159	DRON:00723505
DRON:00076159	DRON:00837873
DRON:00076159	DRON:00845278
DRON:00076160	CHEBI:16134
DRON:00076160	CHEBI:16236
DRON:00076160	CHEBI:16997
DRON:00076160	CHEBI:17824
DRON:00076160	CHEBI:28885
DRON:00076160	CHEBI:32234
DRON:00076160	CHEBI:46726
DRON:00076160	CHEBI:50819
DRON:00076160	CHEBI:5291
DRON:00076160	CHEBI:90184
DRON:00076160	DRON:00723226
DRON:00076160	DRON:00723505
DRON:00076161	CHEBI:30618
DRON:00076161	CHEBI:32178
DRON:00076161	CHEBI:32234
DRON:00076161	CHEBI:62968
DRON:00076161	CHEBI:9661
DRON:00076161	DRON:00016127
DRON:00076161	DRON:00723226
DRON:00076161	DRON:00761789
DRON:00076161	DRON:00767224
DRON:00076161	DRON:00827263
DRON:00076162	CHEBI:30618
DRON:00076162	CHEBI:32178
DRON:00076162	CHEBI:32234
DRON:00076162	CHEBI:62968
DRON:00076162	CHEBI:9661
DRON:00076162	DRON:00016127
DRON:00076162	DRON:00723226
DRON:00076162	DRON:00761789
DRON:00076162	DRON:00767224
DRON:00076162	DRON:00827263
DRON:00076164	CHEBI:17716
DRON:00076164	CHEBI:30618
DRON:00076164	CHEBI:32178
DRON:00076164	CHEBI:32234
DRON:00076164	CHEBI:46793
DRON:00076164	CHEBI:50819
DRON:00076164	CHEBI:53426
DRON:00076164	CHEBI:62968
DRON:00076164	DRON:00723226
DRON:00076165	CHEBI:17716
DRON:00076165	CHEBI:30618
DRON:00076165	CHEBI:32178
DRON:00076165	CHEBI:32234
DRON:00076165	CHEBI:46793
DRON:00076165	CHEBI:50819
DRON:00076165	CHEBI:53426
DRON:00076165	CHEBI:62968
DRON:00076165	DRON:00723226
DRON:00076167	CHEBI:30563
DRON:00076167	CHEBI:30618
DRON:00076167	CHEBI:32234
DRON:00076167	CHEBI:50819
DRON:00076167	CHEBI:62968
DRON:00076167	CHEBI:9661
DRON:00076167	DRON:00018745
DRON:00076168	CHEBI:15377
DRON:00076168	CHEBI:25555
DRON:00076168	CHEBI:34683
DRON:00076170	CHEBI:29864
DRON:00076171	CHEBI:15377
DRON:00076171	CHEBI:29864
DRON:00076171	CHEBI:32145
DRON:00076172	CHEBI:53248
DRON:00076176	CHEBI:15377
DRON:00076176	CHEBI:15676
DRON:00076176	CHEBI:16997
DRON:00076176	CHEBI:31835
DRON:00076176	CHEBI:32145
DRON:00076176	DRON:00017826
DRON:00076177	CHEBI:15377
DRON:00076177	CHEBI:17754
DRON:00076177	CHEBI:31835
DRON:00076177	DRON:00723364
DRON:00076184	CHEBI:166975
DRON:00076184	CHEBI:17754
DRON:00076184	CHEBI:195250
DRON:00076184	CHEBI:50819
DRON:00076184	CHEBI:5291
DRON:00076184	CHEBI:76359
DRON:00076184	DRON:00017664
DRON:00076185	CHEBI:166975
DRON:00076185	CHEBI:16997
DRON:00076185	CHEBI:18145
DRON:00076185	CHEBI:30187
DRON:00076185	CHEBI:32234
DRON:00076185	CHEBI:46726
DRON:00076185	CHEBI:46788
DRON:00076185	CHEBI:50821
DRON:00076185	CHEBI:5291
DRON:00076185	CHEBI:53426
DRON:00076185	CHEBI:76359
DRON:00076185	CHEBI:90184
DRON:00076185	DRON:00723190
DRON:00076185	DRON:00723223
DRON:00076185	DRON:00723389
DRON:00076185	DRON:00723400
DRON:00076185	DRON:00723479
DRON:00076186	CHEBI:166975
DRON:00076186	CHEBI:17754
DRON:00076186	CHEBI:32234
DRON:00076186	CHEBI:50819
DRON:00076186	CHEBI:50821
DRON:00076186	CHEBI:76359
DRON:00076186	DRON:00723190
DRON:00076186	DRON:00723389
DRON:00076186	DRON:00723391
DRON:00076187	CHEBI:166975
DRON:00076187	CHEBI:17754
DRON:00076187	CHEBI:195250
DRON:00076187	CHEBI:32234
DRON:00076187	CHEBI:50819
DRON:00076187	CHEBI:5291
DRON:00076187	CHEBI:76359
DRON:00076187	DRON:00017664
DRON:00076187	DRON:00723226
DRON:00076188	CHEBI:16134
DRON:00076188	CHEBI:166975
DRON:00076188	CHEBI:16997
DRON:00076188	CHEBI:18145
DRON:00076188	CHEBI:32234
DRON:00076188	CHEBI:46726
DRON:00076188	CHEBI:50819
DRON:00076188	CHEBI:50821
DRON:00076188	CHEBI:5291
DRON:00076188	CHEBI:53426
DRON:00076188	CHEBI:61468
DRON:00076188	CHEBI:76359
DRON:00076188	CHEBI:90184
DRON:00076188	DRON:00723190
DRON:00076188	DRON:00723226
DRON:00076188	DRON:00723389
DRON:00076188	DRON:00723400
DRON:00076188	DRON:00754300
DRON:00076188	DRON:01002945
DRON:00076189	CHEBI:166975
DRON:00076189	CHEBI:17754
DRON:00076189	CHEBI:32234
DRON:00076189	CHEBI:50821
DRON:00076189	CHEBI:61000
DRON:00076189	CHEBI:76359
DRON:00076189	DRON:00723190
DRON:00076189	DRON:00723389
DRON:00076189	DRON:00723391
DRON:00076189	DRON:00723503
DRON:00076190	CHEBI:166975
DRON:00076190	CHEBI:17754
DRON:00076190	CHEBI:195250
DRON:00076190	CHEBI:32234
DRON:00076190	CHEBI:50819
DRON:00076190	CHEBI:5291
DRON:00076190	CHEBI:76359
DRON:00076190	DRON:00017664
DRON:00076190	DRON:00723226
DRON:00076191	CHEBI:16134
DRON:00076191	CHEBI:166975
DRON:00076191	CHEBI:16997
DRON:00076191	CHEBI:18145
DRON:00076191	CHEBI:30187
DRON:00076191	CHEBI:30563
DRON:00076191	CHEBI:32234
DRON:00076191	CHEBI:46726
DRON:00076191	CHEBI:50821
DRON:00076191	CHEBI:5291
DRON:00076191	CHEBI:53426
DRON:00076191	CHEBI:76359
DRON:00076191	CHEBI:90184
DRON:00076191	DRON:00723190
DRON:00076191	DRON:00723223
DRON:00076191	DRON:00723389
DRON:00076191	DRON:00723400
DRON:00076192	CHEBI:166975
DRON:00076192	CHEBI:17754
DRON:00076192	CHEBI:32234
DRON:00076192	CHEBI:50821
DRON:00076192	CHEBI:53700
DRON:00076192	CHEBI:76359
DRON:00076192	DRON:00723190
DRON:00076192	DRON:00723223
DRON:00076192	DRON:00723389
DRON:00076192	DRON:00723391
DRON:00076194	CHEBI:140618
DRON:00076194	CHEBI:177857
DRON:00076194	CHEBI:189897
DRON:00076194	CHEBI:73504
DRON:00076194	DRON:00724162
DRON:00076199	CHEBI:17246
DRON:00076199	CHEBI:25140
DRON:00076199	CHEBI:30618
DRON:00076199	CHEBI:32178
DRON:00076199	CHEBI:32234
DRON:00076199	CHEBI:46793
DRON:00076199	CHEBI:62968
DRON:00076199	DRON:00723223
DRON:00076199	DRON:00723499
DRON:00076201	CHEBI:15347
DRON:00076201	CHEBI:15377
DRON:00076201	CHEBI:16236
DRON:00076201	CHEBI:16997
DRON:00076202	CHEBI:30563
DRON:00076202	CHEBI:30618
DRON:00076202	CHEBI:32234
DRON:00076202	CHEBI:53248
DRON:00076202	CHEBI:53426
DRON:00076202	CHEBI:62968
DRON:00076202	DRON:00017826
DRON:00076202	DRON:00018745
DRON:00076207	CHEBI:32139
DRON:00076207	CHEBI:32145
DRON:00076215	CHEBI:156496
DRON:00076215	CHEBI:16997
DRON:00076215	CHEBI:17246
DRON:00076215	CHEBI:181906
DRON:00076215	CHEBI:25140
DRON:00076215	CHEBI:30618
DRON:00076215	CHEBI:32178
DRON:00076215	CHEBI:32234
DRON:00076215	CHEBI:3311
DRON:00076215	CHEBI:46793
DRON:00076215	CHEBI:53248
DRON:00076215	CHEBI:53424
DRON:00076215	CHEBI:53426
DRON:00076215	CHEBI:53700
DRON:00076215	CHEBI:62968
DRON:00076215	DRON:00019436
DRON:00076215	DRON:00020263
DRON:00076215	DRON:00723223
DRON:00076215	DRON:00723226
DRON:00076215	DRON:00723360
DRON:00076215	DRON:00723477
DRON:00076215	DRON:00723488
DRON:00076215	DRON:00723499
DRON:00076215	DRON:00723503
DRON:00076215	DRON:00723788
DRON:00076215	DRON:00723811
DRON:00076218	CHEBI:15377
DRON:00076218	CHEBI:16997
DRON:00076218	CHEBI:17754
DRON:00076218	CHEBI:30618
DRON:00076218	CHEBI:30911
DRON:00076218	CHEBI:32063
DRON:00076218	CHEBI:62968
DRON:00076218	CHEBI:64746
DRON:00076218	CHEBI:88542
DRON:00076220	CHEBI:15428
DRON:00076220	CHEBI:32111
DRON:00076220	DRON:00020263
DRON:00076220	DRON:00723236
DRON:00076223	CHEBI:62968
DRON:00076223	DRON:00017909
DRON:00076224	CHEBI:16997
DRON:00076224	CHEBI:17234
DRON:00076224	CHEBI:17716
DRON:00076224	CHEBI:25140
DRON:00076224	CHEBI:26849
DRON:00076224	CHEBI:30563
DRON:00076224	CHEBI:30618
DRON:00076224	CHEBI:32149
DRON:00076224	CHEBI:3311
DRON:00076224	CHEBI:46793
DRON:00076224	CHEBI:62968
DRON:00076224	CHEBI:9661
DRON:00076224	DRON:00017826
DRON:00076224	DRON:00018745
DRON:00076224	DRON:00019232
DRON:00076224	DRON:00019436
DRON:00076224	DRON:00020263
DRON:00076224	DRON:00723481
DRON:00076224	DRON:00723505
DRON:00076225	CHEBI:25140
DRON:00076225	CHEBI:30618
DRON:00076225	CHEBI:32178
DRON:00076225	CHEBI:46793
DRON:00076225	CHEBI:62968
DRON:00076225	DRON:00017909
DRON:00076225	DRON:00020263
DRON:00076231	CHEBI:15377
DRON:00076231	CHEBI:16997
DRON:00076231	CHEBI:30911
DRON:00076231	CHEBI:31835
DRON:00076231	CHEBI:32063
DRON:00076231	CHEBI:53258
DRON:00076231	CHEBI:53426
DRON:00076231	CHEBI:62968
DRON:00076241	CHEBI:16997
DRON:00076241	CHEBI:17246
DRON:00076241	CHEBI:17548
DRON:00076241	CHEBI:17992
DRON:00076241	CHEBI:30563
DRON:00076241	CHEBI:31835
DRON:00076241	CHEBI:32063
DRON:00076241	CHEBI:32145
DRON:00076241	CHEBI:32178
DRON:00076241	CHEBI:32234
DRON:00076241	CHEBI:3311
DRON:00076241	CHEBI:46726
DRON:00076241	CHEBI:50819
DRON:00076241	CHEBI:50821
DRON:00076241	CHEBI:53248
DRON:00076241	CHEBI:62968
DRON:00076241	CHEBI:90184
DRON:00076241	DRON:00017493
DRON:00076241	DRON:00019232
DRON:00076241	DRON:00020263
DRON:00076241	DRON:00723226
DRON:00076241	DRON:00723360
DRON:00076242	CHEBI:15377
DRON:00076242	CHEBI:17754
DRON:00076242	CHEBI:32145
DRON:00076242	DRON:00015618
DRON:00076242	DRON:00017909
DRON:00076242	DRON:00723319
DRON:00076242	DRON:00723359
DRON:00076247	CHEBI:26710
DRON:00076247	CHEBI:32588
DRON:00076263	CHEBI:29864
DRON:00076263	DRON:00016127
DRON:00076263	DRON:00767224
DRON:00076263	DRON:00827263
DRON:00076264	CHEBI:30563
DRON:00076264	CHEBI:30618
DRON:00076264	CHEBI:32178
DRON:00076264	CHEBI:32234
DRON:00076264	CHEBI:46793
DRON:00076264	CHEBI:62968
DRON:00076271	CHEBI:17992
DRON:00076271	CHEBI:25140
DRON:00076271	CHEBI:62968
DRON:00076271	CHEBI:9661
DRON:00076271	DRON:00723355
DRON:00076271	DRON:00723499
DRON:00076271	DRON:00724090
DRON:00076272	CHEBI:15377
DRON:00076272	CHEBI:16997
DRON:00076272	CHEBI:17754
DRON:00076272	CHEBI:30911
DRON:00076272	CHEBI:31835
DRON:00076272	CHEBI:32063
DRON:00076272	CHEBI:53258
DRON:00076272	CHEBI:6650
DRON:00076272	DRON:00012174
DRON:00076279	CHEBI:17992
DRON:00076279	CHEBI:31346
DRON:00076279	CHEBI:32026
DRON:00076279	CHEBI:32178
DRON:00076279	CHEBI:32234
DRON:00076279	CHEBI:62968
DRON:00076279	DRON:00723256
DRON:00076279	DRON:00723302
DRON:00076279	DRON:00723360
DRON:00076279	DRON:00723572
DRON:00076281	CHEBI:17716
DRON:00076281	CHEBI:30187
DRON:00076281	CHEBI:30618
DRON:00076281	CHEBI:32234
DRON:00076281	CHEBI:62968
DRON:00076281	CHEBI:9661
DRON:00076281	DRON:00723223
DRON:00076282	CHEBI:17716
DRON:00076282	CHEBI:30187
DRON:00076282	CHEBI:30618
DRON:00076282	CHEBI:32234
DRON:00076282	CHEBI:62968
DRON:00076282	CHEBI:9661
DRON:00076282	DRON:00723223
DRON:00076283	CHEBI:9661
DRON:00076284	DRON:00020263
DRON:00076285	DRON:00020263
DRON:00076286	CHEBI:15428
DRON:00076286	CHEBI:29864
DRON:00076286	DRON:00017526
DRON:00076286	DRON:00018612
DRON:00076287	CHEBI:15428
DRON:00076287	CHEBI:29864
DRON:00076287	DRON:00017526
DRON:00076287	DRON:00018612
DRON:00076288	CHEBI:15428
DRON:00076288	CHEBI:29864
DRON:00076288	DRON:00017526
DRON:00076288	DRON:00018612
DRON:00076289	CHEBI:15377
DRON:00076289	CHEBI:17883
DRON:00076289	CHEBI:29377
DRON:00076289	CHEBI:29864
DRON:00076289	CHEBI:32145
DRON:00076291	CHEBI:17992
DRON:00076291	CHEBI:30563
DRON:00076291	CHEBI:32234
DRON:00076291	CHEBI:50819
DRON:00076291	CHEBI:5291
DRON:00076291	CHEBI:62968
DRON:00076291	DRON:00016127
DRON:00076291	DRON:00723226
DRON:00076291	DRON:00767224
DRON:00076291	DRON:00827263
DRON:00076292	CHEBI:17992
DRON:00076292	CHEBI:30563
DRON:00076292	CHEBI:32234
DRON:00076292	CHEBI:50819
DRON:00076292	CHEBI:5291
DRON:00076292	CHEBI:62968
DRON:00076292	DRON:00016127
DRON:00076292	DRON:00723226
DRON:00076292	DRON:00767224
DRON:00076292	DRON:00827263
DRON:00076293	CHEBI:15377
DRON:00076293	CHEBI:17754
DRON:00076293	CHEBI:17987
DRON:00076293	CHEBI:30563
DRON:00076293	CHEBI:30911
DRON:00076293	CHEBI:61468
DRON:00076293	DRON:00723355
DRON:00076293	DRON:01002945
DRON:00076294	CHEBI:15377
DRON:00076294	CHEBI:17883
DRON:00076294	CHEBI:26710
DRON:00076294	CHEBI:32145
DRON:00076294	CHEBI:33118
DRON:00076295	CHEBI:53248
DRON:00076295	DRON:00020263
DRON:00076296	CHEBI:53248
DRON:00076296	DRON:00020263
DRON:00076299	CHEBI:29864
DRON:00076299	DRON:00017526
DRON:00076299	DRON:00723204
DRON:00076300	CHEBI:15377
DRON:00076300	CHEBI:26710
DRON:00076300	CHEBI:53426
DRON:00076300	DRON:00017526
DRON:00076300	DRON:00723204
DRON:00076307	CHEBI:30563
DRON:00076307	CHEBI:30618
DRON:00076307	CHEBI:32234
DRON:00076307	CHEBI:53248
DRON:00076307	CHEBI:53426
DRON:00076307	CHEBI:62968
DRON:00076307	DRON:00017826
DRON:00076307	DRON:00018745
DRON:00076320	CHEBI:26710
DRON:00076320	CHEBI:32588
DRON:00076322	CHEBI:17992
DRON:00076322	CHEBI:32234
DRON:00076322	CHEBI:62968
DRON:00076322	CHEBI:9679
DRON:00076322	DRON:00016127
DRON:00076322	DRON:00017826
DRON:00076322	DRON:00723360
DRON:00076322	DRON:00767224
DRON:00076322	DRON:00827263
DRON:00076323	CHEBI:17754
DRON:00076323	CHEBI:17992
DRON:00076323	CHEBI:29864
DRON:00076323	CHEBI:30618
DRON:00076323	CHEBI:32234
DRON:00076323	CHEBI:50819
DRON:00076323	CHEBI:53248
DRON:00076323	CHEBI:53426
DRON:00076323	DRON:00020263
DRON:00076323	DRON:00723226
DRON:00076324	CHEBI:17754
DRON:00076324	CHEBI:17992
DRON:00076324	CHEBI:29864
DRON:00076324	CHEBI:30618
DRON:00076324	CHEBI:32234
DRON:00076324	CHEBI:50819
DRON:00076324	CHEBI:53248
DRON:00076324	CHEBI:53426
DRON:00076324	DRON:00020263
DRON:00076324	DRON:00723226
DRON:00076325	CHEBI:17754
DRON:00076325	CHEBI:17992
DRON:00076325	CHEBI:29864
DRON:00076325	CHEBI:30618
DRON:00076325	CHEBI:32234
DRON:00076325	CHEBI:50819
DRON:00076325	CHEBI:53248
DRON:00076325	CHEBI:53426
DRON:00076325	DRON:00020263
DRON:00076325	DRON:00723226
DRON:00076330	CHEBI:17992
DRON:00076330	CHEBI:27570
DRON:00076330	CHEBI:53424
DRON:00076333	CHEBI:15377
DRON:00076333	CHEBI:32234
DRON:00076333	CHEBI:5291
DRON:00076333	CHEBI:53248
DRON:00076333	CHEBI:62968
DRON:00076333	DRON:00723505
DRON:00076333	DRON:00845278
DRON:00076334	CHEBI:15377
DRON:00076334	CHEBI:30563
DRON:00076334	CHEBI:30618
DRON:00076334	CHEBI:32178
DRON:00076334	CHEBI:46793
DRON:00076334	CHEBI:50819
DRON:00076334	CHEBI:62968
DRON:00076334	DRON:00723226
DRON:00076334	DRON:00723496
DRON:00076334	DRON:00723505
DRON:00076334	DRON:00845278
DRON:00076335	CHEBI:15377
DRON:00076335	CHEBI:30563
DRON:00076335	CHEBI:30618
DRON:00076335	CHEBI:32178
DRON:00076335	CHEBI:46793
DRON:00076335	CHEBI:50819
DRON:00076335	CHEBI:62968
DRON:00076335	DRON:00723226
DRON:00076335	DRON:00723496
DRON:00076335	DRON:00723505
DRON:00076335	DRON:00845278
DRON:00076337	CHEBI:15377
DRON:00076337	CHEBI:17754
DRON:00076337	CHEBI:31835
DRON:00076337	CHEBI:32063
DRON:00076337	CHEBI:68428
DRON:00076337	DRON:00723537
DRON:00076338	CHEBI:30187
DRON:00076338	CHEBI:50819
DRON:00076338	CHEBI:62968
DRON:00076338	DRON:00016127
DRON:00076338	DRON:00020263
DRON:00076338	DRON:00723226
DRON:00076338	DRON:00767224
DRON:00076338	DRON:00827263
DRON:00076338	DRON:00847532
DRON:00076341	CHEBI:15377
DRON:00076341	CHEBI:29864
DRON:00076341	CHEBI:53258
DRON:00076344	CHEBI:141517
DRON:00076344	CHEBI:15366
DRON:00076344	CHEBI:15377
DRON:00076344	CHEBI:17883
DRON:00076344	CHEBI:26710
DRON:00076344	CHEBI:32145
DRON:00076344	CHEBI:32954
DRON:00076344	CHEBI:33118
DRON:00076345	CHEBI:30563
DRON:00076345	CHEBI:30618
DRON:00076345	CHEBI:32234
DRON:00076345	CHEBI:46793
DRON:00076345	CHEBI:50819
DRON:00076345	CHEBI:62968
DRON:00076345	DRON:00723226
DRON:00076345	DRON:00723505
DRON:00076345	DRON:00845278
DRON:00076346	CHEBI:30563
DRON:00076346	CHEBI:30618
DRON:00076346	CHEBI:32234
DRON:00076346	CHEBI:46793
DRON:00076346	CHEBI:50819
DRON:00076346	CHEBI:62968
DRON:00076346	DRON:00723226
DRON:00076346	DRON:00723505
DRON:00076346	DRON:00845278
DRON:00076347	CHEBI:30563
DRON:00076347	CHEBI:30618
DRON:00076347	CHEBI:32234
DRON:00076347	CHEBI:46793
DRON:00076347	CHEBI:50819
DRON:00076347	CHEBI:62968
DRON:00076347	DRON:00723226
DRON:00076347	DRON:00723505
DRON:00076347	DRON:00845278
DRON:00076348	CHEBI:30563
DRON:00076348	CHEBI:30618
DRON:00076348	CHEBI:32234
DRON:00076348	CHEBI:46793
DRON:00076348	CHEBI:50819
DRON:00076348	CHEBI:62968
DRON:00076348	DRON:00723226
DRON:00076348	DRON:00723505
DRON:00076348	DRON:00845278
DRON:00076349	CHEBI:62968
DRON:00076349	DRON:00020263
DRON:00076350	CHEBI:17992
DRON:00076350	CHEBI:32145
DRON:00076356	CHEBI:15377
DRON:00076356	CHEBI:26710
DRON:00076356	CHEBI:32588
DRON:00076356	CHEBI:3312
DRON:00076356	CHEBI:6636
DRON:00076357	CHEBI:166975
DRON:00076357	CHEBI:17754
DRON:00076357	CHEBI:32234
DRON:00076357	CHEBI:50821
DRON:00076357	CHEBI:76359
DRON:00076357	DRON:00723190
DRON:00076357	DRON:00723223
DRON:00076357	DRON:00723389
DRON:00076357	DRON:00723391
DRON:00076370	CHEBI:15377
DRON:00076370	CHEBI:17824
DRON:00076370	DRON:00018236
DRON:00076370	DRON:00018261
DRON:00076372	CHEBI:29864
DRON:00076372	CHEBI:32954
DRON:00076375	CHEBI:30618
DRON:00076375	CHEBI:32178
DRON:00076375	CHEBI:32234
DRON:00076375	CHEBI:62968
DRON:00076375	CHEBI:9661
DRON:00076375	DRON:00016127
DRON:00076375	DRON:00723226
DRON:00076375	DRON:00761789
DRON:00076375	DRON:00767224
DRON:00076375	DRON:00827263
DRON:00076378	CHEBI:32234
DRON:00076378	CHEBI:5291
DRON:00076378	CHEBI:62968
DRON:00076378	DRON:00723389
DRON:00076382	CHEBI:168426
DRON:00076382	CHEBI:30563
DRON:00076382	CHEBI:32178
DRON:00076382	CHEBI:32234
DRON:00076382	CHEBI:46793
DRON:00076382	CHEBI:5291
DRON:00076382	CHEBI:53248
DRON:00076382	CHEBI:62968
DRON:00076382	DRON:00723226
DRON:00076382	DRON:00723448
DRON:00076382	DRON:00724066
DRON:00076385	CHEBI:17883
DRON:00076385	CHEBI:29864
DRON:00076385	CHEBI:32145
DRON:00076393	CHEBI:15377
DRON:00076395	CHEBI:183688
DRON:00076398	CHEBI:16236
DRON:00076398	CHEBI:16997
DRON:00076398	CHEBI:17716
DRON:00076398	CHEBI:17824
DRON:00076398	CHEBI:27750
DRON:00076398	CHEBI:28885
DRON:00076398	CHEBI:30187
DRON:00076398	CHEBI:32234
DRON:00076398	CHEBI:50819
DRON:00076398	CHEBI:5291
DRON:00076398	CHEBI:61000
DRON:00076398	CHEBI:90184
DRON:00076398	DRON:00723503
DRON:00076398	DRON:00837873
DRON:00076405	CHEBI:16134
DRON:00076405	CHEBI:16236
DRON:00076405	CHEBI:16997
DRON:00076405	CHEBI:17824
DRON:00076405	CHEBI:28885
DRON:00076405	CHEBI:32234
DRON:00076405	CHEBI:5291
DRON:00076405	CHEBI:53248
DRON:00076405	CHEBI:62968
DRON:00076405	CHEBI:90184
DRON:00076405	DRON:00723226
DRON:00076405	DRON:00837873
DRON:00076418	CHEBI:17716
DRON:00076418	CHEBI:17992
DRON:00076418	CHEBI:32178
DRON:00076418	CHEBI:32234
DRON:00076418	CHEBI:5291
DRON:00076418	CHEBI:53248
DRON:00076418	CHEBI:53700
DRON:00076418	DRON:00020263
DRON:00076418	DRON:00723359
DRON:00076418	DRON:00723499
DRON:00076418	DRON:00723503
DRON:00076418	DRON:00723519
DRON:00076418	DRON:00730913
DRON:00076419	CHEBI:30618
DRON:00076419	CHEBI:32178
DRON:00076419	CHEBI:32234
DRON:00076419	CHEBI:46793
DRON:00076419	CHEBI:50819
DRON:00076419	CHEBI:53248
DRON:00076419	CHEBI:62968
DRON:00076419	DRON:00723226
DRON:00076420	CHEBI:15377
DRON:00076420	CHEBI:32139
DRON:00076422	CHEBI:16997
DRON:00076422	CHEBI:30563
DRON:00076422	CHEBI:30618
DRON:00076422	CHEBI:32178
DRON:00076422	CHEBI:32234
DRON:00076422	CHEBI:50819
DRON:00076422	CHEBI:62968
DRON:00076422	DRON:00724055
DRON:00076423	CHEBI:181906
DRON:00076423	CHEBI:30187
DRON:00076423	CHEBI:30618
DRON:00076423	CHEBI:32234
DRON:00076423	CHEBI:46793
DRON:00076423	CHEBI:62968
DRON:00076423	CHEBI:9661
DRON:00076423	DRON:00020263
DRON:00076423	DRON:00723223
DRON:00076423	DRON:00723499
DRON:00076424	CHEBI:181906
DRON:00076424	CHEBI:30187
DRON:00076424	CHEBI:30618
DRON:00076424	CHEBI:32234
DRON:00076424	CHEBI:46793
DRON:00076424	CHEBI:62968
DRON:00076424	CHEBI:9661
DRON:00076424	DRON:00020263
DRON:00076424	DRON:00723223
DRON:00076424	DRON:00723499
DRON:00076444	CHEBI:17716
DRON:00076444	CHEBI:30618
DRON:00076444	CHEBI:32234
DRON:00076444	CHEBI:62968
DRON:00076444	CHEBI:9661
DRON:00076444	DRON:00020263
DRON:00076448	CHEBI:17246
DRON:00076448	CHEBI:17992
DRON:00076448	CHEBI:30618
DRON:00076448	CHEBI:32178
DRON:00076448	CHEBI:32234
DRON:00076448	CHEBI:62968
DRON:00076448	DRON:00018822
DRON:00076448	DRON:00723355
DRON:00076448	DRON:00723505
DRON:00076448	DRON:00845278
DRON:00076458	CHEBI:168398
DRON:00076458	CHEBI:168426
DRON:00076458	CHEBI:30187
DRON:00076458	CHEBI:30618
DRON:00076458	CHEBI:32234
DRON:00076458	CHEBI:46793
DRON:00076458	CHEBI:53426
DRON:00076458	DRON:00017826
DRON:00076458	DRON:00020263
DRON:00076458	DRON:00723223
DRON:00076458	DRON:00723302
DRON:00076460	CHEBI:30563
DRON:00076460	CHEBI:32234
DRON:00076460	CHEBI:46793
DRON:00076460	CHEBI:62968
DRON:00076460	CHEBI:9661
DRON:00076461	CHEBI:30563
DRON:00076461	CHEBI:32234
DRON:00076461	CHEBI:46793
DRON:00076461	CHEBI:62968
DRON:00076461	CHEBI:9661
DRON:00076462	CHEBI:30563
DRON:00076462	CHEBI:32234
DRON:00076462	CHEBI:46793
DRON:00076462	CHEBI:62968
DRON:00076462	CHEBI:9661
DRON:00076464	CHEBI:30563
DRON:00076464	CHEBI:53248
DRON:00076464	DRON:00020263
DRON:00076476	CHEBI:53248
DRON:00076476	DRON:00723505
DRON:00076476	DRON:00831747
DRON:00076476	DRON:00845278
DRON:00076480	CHEBI:17246
DRON:00076480	CHEBI:17992
DRON:00076480	CHEBI:30618
DRON:00076480	CHEBI:32178
DRON:00076480	CHEBI:32234
DRON:00076480	CHEBI:53700
DRON:00076480	DRON:00018822
DRON:00076480	DRON:00020263
DRON:00076480	DRON:00723223
DRON:00076480	DRON:00723355
DRON:00076481	CHEBI:16236
DRON:00076481	CHEBI:17754
DRON:00076481	CHEBI:32234
DRON:00076481	CHEBI:5291
DRON:00076481	CHEBI:76359
DRON:00076481	DRON:00723226
DRON:00076481	DRON:00723398
DRON:00076481	DRON:00723499
DRON:00076520	CHEBI:32234
DRON:00076520	CHEBI:5291
DRON:00076524	CHEBI:32234
DRON:00076524	CHEBI:46726
DRON:00076524	CHEBI:50821
DRON:00076524	CHEBI:5291
DRON:00076524	CHEBI:90184
DRON:00076526	CHEBI:32234
DRON:00076526	CHEBI:5291
DRON:00076526	DRON:00723223
DRON:00076526	DRON:00723251
DRON:00076526	DRON:00723499
DRON:00076527	CHEBI:15377
DRON:00076527	CHEBI:17987
DRON:00076527	CHEBI:26710
DRON:00076527	CHEBI:29864
DRON:00076536	CHEBI:17992
DRON:00076536	CHEBI:25140
DRON:00076536	CHEBI:30187
DRON:00076536	CHEBI:30563
DRON:00076536	CHEBI:62968
DRON:00076536	DRON:00020263
DRON:00076536	DRON:00723223
DRON:00076554	CHEBI:17992
DRON:00076554	DRON:00016128
DRON:00076554	DRON:00019232
DRON:00076554	DRON:00020263
DRON:00076557	CHEBI:15377
DRON:00076557	CHEBI:30911
DRON:00076559	CHEBI:15377
DRON:00076559	CHEBI:16997
DRON:00076565	CHEBI:32234
DRON:00076565	DRON:00016127
DRON:00076566	CHEBI:32234
DRON:00076566	DRON:00016127
DRON:00076566	DRON:00723226
DRON:00076567	CHEBI:32234
DRON:00076567	DRON:00016127
