curie	ndc	branded_drug
DRON:01024224	00003049420	DRON:00085548
DRON:01024225	35356008201	DRON:00085548
DRON:01024226	00003029320	DRON:00085549
DRON:01024227	00003029328	DRON:00085549
DRON:01024228	51672133505	DRON:00085554
DRON:01024229	51672133508	DRON:00085554
DRON:01024230	00316017001	DRON:00085557
DRON:01024231	00316017002	DRON:00085557
DRON:01024232	00316017003	DRON:00085557
DRON:01024233	54643105400	DRON:00085578
DRON:01024234	54643105500	DRON:00085579
DRON:01024235	54643105600	DRON:00085579
DRON:01024236	67180050003	DRON:00085586
DRON:01024237	00065054301	DRON:00085609
DRON:01024238	00072790005	DRON:00085622
DRON:01024239	00135009626	DRON:00085638
DRON:01024240	00363037926	DRON:00085657
DRON:01024241	00363037934	DRON:00085657
DRON:01024242	11086001401	DRON:00085666
DRON:01024243	53100012875	DRON:00085672
DRON:01024244	00927061634	DRON:00085673
DRON:01024245	10956078850	DRON:00085675
DRON:01024246	00178035003	DRON:00085689
DRON:01024247	24385040940	DRON:00085694
DRON:01024248	00363048508	DRON:00085706
DRON:01024249	00363052243	DRON:00085709
DRON:01024250	00363052256	DRON:00085709
DRON:01024251	00363052278	DRON:00085709
DRON:01024252	00363052631	DRON:00085709
DRON:01024253	00363052660	DRON:00085709
DRON:01024254	00363085803	DRON:00085709
DRON:01024255	00363085805	DRON:00085709
DRON:01024256	00363085815	DRON:00085709
DRON:01024257	00363085830	DRON:00085709
DRON:01024258	00363085890	DRON:00085709
DRON:01024259	00363060603	DRON:00085711
DRON:01024260	00363060605	DRON:00085711
DRON:01024261	00363060614	DRON:00085711
DRON:01024262	00363060630	DRON:00085711
DRON:01024263	00363060645	DRON:00085711
DRON:01024264	51991063501	DRON:00085718
DRON:01024265	00076011101	DRON:00085736
DRON:01024266	41167016022	DRON:00085749
DRON:01024267	21406049050	DRON:00085752
DRON:01024268	46066022304	DRON:00085757
DRON:01024269	74300000803	DRON:00085770
DRON:01024270	50242006301	DRON:00085777
DRON:01024271	50242006401	DRON:00085778
DRON:01024272	50242006201	DRON:00085779
DRON:01024273	60687043127	DRON:00085791
DRON:01024274	60687043192	DRON:00085791
DRON:01024275	60687043198	DRON:00085791
DRON:01024276	60687043199	DRON:00085791
DRON:01024277	68084043098	DRON:00085791
DRON:01024278	68084043099	DRON:00085791
DRON:01024279	53462091562	DRON:00085796
DRON:01024280	51801000101	DRON:00085807
DRON:01024281	51801000130	DRON:00085807
DRON:01024282	51801000140	DRON:00085807
DRON:01024283	10481102301	DRON:00085831
DRON:01024284	58605041801	DRON:00085844
DRON:01024285	58605042001	DRON:00085845
DRON:01024286	52959070105	DRON:00085850
DRON:01024287	63044003060	DRON:00085903
DRON:01024288	00363010706	DRON:00085910
DRON:01024289	00363029908	DRON:00085910
DRON:01024290	00363117024	DRON:00085910
DRON:01024291	00363032908	DRON:00085911
DRON:01024292	00363032912	DRON:00085911
DRON:01024293	00363032922	DRON:00085911
DRON:01024294	00363045323	DRON:00085912
DRON:01024295	00363023632	DRON:00085914
DRON:01024296	00363023660	DRON:00085914
DRON:01024297	00363023664	DRON:00085914
DRON:01024298	00363029327	DRON:00085914
DRON:01024299	00363093516	DRON:00085914
DRON:01024300	00363093532	DRON:00085914
DRON:01024301	00363093560	DRON:00085914
DRON:01024302	00363989548	DRON:00085914
DRON:01024303	00363082453	DRON:00085924
DRON:01024304	74300000300	DRON:00085930
DRON:01024305	53329008057	DRON:00085957
DRON:01024306	53329008058	DRON:00085957
DRON:01024307	00224185200	DRON:00085966
DRON:01024308	61577321602	DRON:00085983
DRON:01024309	61577321603	DRON:00085983
DRON:01024310	61577321604	DRON:00085983
DRON:01024311	61577321605	DRON:00085983
DRON:01024312	17856615102	DRON:00085984
DRON:01024313	59630075550	DRON:00085995
DRON:01024314	00078042405	DRON:00085998
DRON:01024315	59630076210	DRON:00086003
DRON:01024316	50458058501	DRON:00086004
DRON:01024317	55289083530	DRON:00086004
DRON:01024318	55289083590	DRON:00086004
DRON:01024319	00078037005	DRON:00086008
DRON:01024320	35356016530	DRON:00086008
DRON:01024321	35356016590	DRON:00086008
DRON:01024322	50458058801	DRON:00086010
DRON:01024323	00078037105	DRON:00086014
DRON:01024324	50458058601	DRON:00086016
DRON:01024325	00078037205	DRON:00086020
DRON:01024326	50458058701	DRON:00086026
DRON:01024327	59630076110	DRON:00086033
DRON:01024328	59630075050	DRON:00086036
DRON:01024329	00078044005	DRON:00086039
DRON:01024330	59630076010	DRON:00086040
DRON:01024331	00078044105	DRON:00086042
DRON:01024332	00067117004	DRON:00086061
DRON:01024333	00235117002	DRON:00086061
DRON:01024334	00235117004	DRON:00086061
DRON:01024335	49999042402	DRON:00086061
DRON:01024336	49999042404	DRON:00086061
DRON:01024337	52959002502	DRON:00086061
DRON:01024338	52959002503	DRON:00086061
DRON:01024339	52959002504	DRON:00086061
DRON:01024340	00078043905	DRON:00086074
DRON:01024341	08065183055	DRON:00086101
DRON:01024342	08065183004	DRON:00086102
DRON:01024343	50580018220	DRON:00086124
DRON:01024344	50580018240	DRON:00086124
DRON:01024345	50580018252	DRON:00086124
DRON:01024346	50580023424	DRON:00086124
DRON:01024347	50580042610	DRON:00086124
DRON:01024348	50580042623	DRON:00086124
DRON:01024349	50580042624	DRON:00086124
DRON:01024350	00904555124	DRON:00086130
DRON:01024351	00904555159	DRON:00086130
DRON:01024352	00904203524	DRON:00086131
DRON:01024353	00904530624	DRON:00086131
DRON:01024354	00904530660	DRON:00086131
DRON:01024355	00904530680	DRON:00086131
DRON:01024356	50090276400	DRON:00086131
DRON:01024357	50090276401	DRON:00086131
DRON:01024358	55700058030	DRON:00086131
DRON:01024359	63187077120	DRON:00086131
DRON:01024360	00904122800	DRON:00086132
DRON:01024361	00904535431	DRON:00086133
DRON:01024362	00182209216	DRON:00086142
DRON:01024363	50580084324	DRON:00086145
DRON:01024364	23243970903	DRON:00086147
DRON:01024365	41167004002	DRON:00086166
DRON:01024366	41167004004	DRON:00086166
DRON:01024367	41167000140	DRON:00086169
DRON:01024368	41167001400	DRON:00086169
DRON:01024369	41157000611	DRON:00086170
DRON:01024370	41167000610	DRON:00086170
DRON:01024371	41167000613	DRON:00086170
DRON:01024372	74300000133	DRON:00086170
DRON:01024373	55297092378	DRON:00086185
DRON:01024374	00430019024	DRON:00086200
DRON:01024375	00430019124	DRON:00086202
DRON:01024376	66715083212	DRON:00086204
DRON:01024377	66715083230	DRON:00086204
DRON:01024378	52389024101	DRON:00086210
DRON:01024379	52389024102	DRON:00086210
DRON:01024380	52389024103	DRON:00086210
DRON:01024381	52389024124	DRON:00086210
DRON:01024382	87651030152	DRON:00086211
DRON:01024383	00927003193	DRON:00086213
DRON:01024384	87651012152	DRON:00086224
DRON:01024385	50486061616	DRON:00086242
DRON:01024386	50486061632	DRON:00086242
DRON:01024387	54838013540	DRON:00086248
DRON:01024388	54838013570	DRON:00086248
DRON:01024389	54838013580	DRON:00086248
DRON:01024390	66267097704	DRON:00086248
DRON:01024391	68071132504	DRON:00086248
DRON:01024392	63833051802	DRON:00086279
DRON:01024393	00283056972	DRON:00086280
DRON:01024394	63287041901	DRON:00086287
DRON:01024395	00224180100	DRON:00086293
DRON:01024396	00224180124	DRON:00086293
DRON:01024397	00224184780	DRON:00086296
DRON:01024398	00113028273	DRON:00086313
DRON:01024399	24385018351	DRON:00086313
DRON:01024400	36800028251	DRON:00086313
DRON:01024401	56062028273	DRON:00086313
DRON:01024402	08065183905	DRON:00086320
DRON:01024403	11868081401	DRON:00086330
DRON:01024404	53329007057	DRON:00086339
DRON:01024405	53329007157	DRON:00086339
DRON:01024406	62001030001	DRON:00086342
DRON:01024407	62001030002	DRON:00086342
DRON:01024408	62001030003	DRON:00086342
DRON:01024409	24338060216	DRON:00086346
DRON:01024410	24338061116	DRON:00086347
DRON:01024411	24338062216	DRON:00086349
DRON:01024412	58223068424	DRON:00086377
DRON:01024413	63187012500	DRON:00086398
DRON:01024414	00074382611	DRON:00086417
DRON:01024415	00074382613	DRON:00086417
DRON:01024416	35356034500	DRON:00086417
DRON:01024417	00074712611	DRON:00086419
DRON:01024418	00074712613	DRON:00086419
DRON:01024419	00074712653	DRON:00086419
DRON:01024420	00074712672	DRON:00086419
DRON:01024421	49999087560	DRON:00086419
DRON:01024422	55289040430	DRON:00086419
DRON:01024423	63629337001	DRON:00086419
DRON:01024424	63629337002	DRON:00086419
DRON:01024425	63629337003	DRON:00086419
DRON:01024426	00182160516	DRON:00086429
DRON:01024427	00074611413	DRON:00086430
DRON:01024428	49999094230	DRON:00086430
DRON:01024429	55289099130	DRON:00086430
DRON:01024430	00074621213	DRON:00086435
DRON:01024431	52959014242	DRON:00086435
DRON:01024432	00074621413	DRON:00086443
DRON:01024433	00074621453	DRON:00086443
DRON:01024434	33358010030	DRON:00086443
DRON:01024435	33358010060	DRON:00086443
DRON:01024436	58864063060	DRON:00086443
DRON:01024437	63874053501	DRON:00086443
DRON:01024438	63874053504	DRON:00086443
DRON:01024439	63874053510	DRON:00086443
DRON:01024440	63874053520	DRON:00086443
DRON:01024441	63874053530	DRON:00086443
DRON:01024442	63874053540	DRON:00086443
DRON:01024443	63874053560	DRON:00086443
DRON:01024444	63874053590	DRON:00086443
DRON:01024445	00363017822	DRON:00086459
DRON:01024446	00074621513	DRON:00086472
DRON:01024447	00074621553	DRON:00086472
DRON:01024448	49999087400	DRON:00086472
DRON:01024449	49999087460	DRON:00086472
DRON:01024450	58864080530	DRON:00086472
DRON:01024451	63874053601	DRON:00086472
DRON:01024452	63874053610	DRON:00086472
DRON:01024453	63874053620	DRON:00086472
DRON:01024454	63874053630	DRON:00086472
DRON:01024455	63874053640	DRON:00086472
DRON:01024456	63874053645	DRON:00086472
DRON:01024457	67544028053	DRON:00086472
DRON:01024458	15071070411	DRON:00086520
DRON:01024459	15071060411	DRON:00086524
DRON:01024460	15071060422	DRON:00086524
DRON:01024461	59390018013	DRON:00086527
DRON:01024462	59390018018	DRON:00086527
DRON:01024463	00927016723	DRON:00086530
DRON:01024464	65224054201	DRON:00086534
DRON:01024465	41167000607	DRON:00086535
DRON:01024466	41167000609	DRON:00086535
DRON:01024467	00076090301	DRON:00086566
DRON:01024468	00096072908	DRON:00086568
DRON:01024469	00096072912	DRON:00086568
DRON:01024470	00096072916	DRON:00086568
DRON:01024471	12843017148	DRON:00086574
DRON:01024472	00486111101	DRON:00086576
DRON:01024473	00486111105	DRON:00086576
DRON:01024474	58593028601	DRON:00086577
DRON:01024475	58593028605	DRON:00086577
DRON:01024476	58593028610	DRON:00086577
DRON:01024477	58593028804	DRON:00086578
DRON:01024478	58593028504	DRON:00086579
DRON:01024479	11926001674	DRON:00086582
DRON:01024480	41167005705	DRON:00086582
DRON:01024481	41167005750	DRON:00086582
DRON:01024482	41167005706	DRON:00086583
DRON:01024483	00225036011	DRON:00086585
DRON:01024484	00225036035	DRON:00086585
DRON:01024485	55700019335	DRON:00086585
DRON:01024486	00363032830	DRON:00086586
DRON:01024487	00363034330	DRON:00086586
DRON:01024488	11926000192	DRON:00086587
DRON:01024489	41167073003	DRON:00086587
DRON:01024490	00927014806	DRON:00086588
DRON:01024491	00927014906	DRON:00086588
DRON:01024492	00927015006	DRON:00086588
DRON:01024493	78112001103	DRON:00086590
DRON:01024494	78112001104	DRON:00086590
DRON:01024495	78112001105	DRON:00086590
DRON:01024496	78112001255	DRON:00086590
DRON:01024497	67172011131	DRON:00086591
DRON:01024498	67172011231	DRON:00086591
DRON:01024499	67172011331	DRON:00086591
DRON:01024500	67172093551	DRON:00086591
DRON:01024501	78112069355	DRON:00086591
DRON:01024502	67172093752	DRON:00086592
DRON:01024503	10866011201	DRON:00086600
DRON:01024504	00126013166	DRON:00086602
DRON:01024505	59883082002	DRON:00086603
DRON:01024506	59883082102	DRON:00086603
DRON:01024507	59883082402	DRON:00086603
DRON:01024508	64980030760	DRON:00086611
DRON:01024509	62839103809	DRON:00086634
DRON:01024510	51801001330	DRON:00086658
DRON:01024511	51801001430	DRON:00086658
DRON:01024512	52959076205	DRON:00086660
DRON:01024513	99207029202	DRON:00086673
DRON:01024514	68546031730	DRON:00086676
DRON:01024515	51803000101	DRON:00086687
DRON:01024516	51991021516	DRON:00086689
DRON:01024517	00259035116	DRON:00086690
DRON:01024518	00501320101	DRON:00086696
DRON:01024519	00135000504	DRON:00086702
DRON:01024520	00135000508	DRON:00086702
DRON:01024521	00085132201	DRON:00086714
DRON:01024522	10742002101	DRON:00086802
DRON:01024523	10742002102	DRON:00086802
DRON:01024524	67492010411	DRON:00086802
DRON:01024525	67492010412	DRON:00086802
DRON:01024526	67492010413	DRON:00086802
DRON:01024527	63921040004	DRON:00086876
DRON:01024528	63921040504	DRON:00086876
DRON:01024529	00074347303	DRON:00086882
DRON:01024530	00074228203	DRON:00086884
DRON:01024531	00074244003	DRON:00086885
DRON:01024532	00074364103	DRON:00086886
DRON:01024533	00074364171	DRON:00086886
DRON:01024534	00074364203	DRON:00086887
DRON:01024535	00074334603	DRON:00086888
DRON:01024536	00074366303	DRON:00086890
DRON:01024537	64727330201	DRON:00086892
DRON:01024538	64727330202	DRON:00086892
DRON:01024539	64727330501	DRON:00086903
DRON:01024540	64727330502	DRON:00086903
DRON:01024541	00573295210	DRON:00086918
DRON:01024542	00573295220	DRON:00086918
DRON:01024543	52959048514	DRON:00086942
DRON:01024544	52959048515	DRON:00086942
DRON:01024545	52959048520	DRON:00086942
DRON:01024546	52959048521	DRON:00086942
DRON:01024547	52959048530	DRON:00086942
DRON:01024548	52959048540	DRON:00086942
DRON:01024549	52959048560	DRON:00086942
DRON:01024550	00482330020	DRON:00086948
DRON:01024551	63629379301	DRON:00086982
DRON:01024552	27495000602	DRON:00086983
DRON:01024553	27495000604	DRON:00086983
DRON:01024554	45865038060	DRON:00086983
DRON:01024555	45865038151	DRON:00086983
DRON:01024556	63629396601	DRON:00086983
DRON:01024557	42023010701	DRON:00087005
DRON:01024558	42023010706	DRON:00087005
DRON:01024559	00067205324	DRON:00087007
DRON:01024560	00067205350	DRON:00087007
DRON:01024561	00067205383	DRON:00087007
DRON:01024562	00067205391	DRON:00087007
DRON:01024563	00067205524	DRON:00087007
DRON:01024564	00067205550	DRON:00087007
DRON:01024565	00067205586	DRON:00087007
DRON:01024566	00067205591	DRON:00087007
DRON:01024567	00067640520	DRON:00087007
DRON:01024568	00067640580	DRON:00087007
DRON:01024569	52083026260	DRON:00087012
DRON:01024570	44206030001	DRON:00087014
DRON:01024571	44206030010	DRON:00087014
DRON:01024572	52083033790	DRON:00087017
DRON:01024573	68047025401	DRON:00087057
DRON:01024574	00927035031	DRON:00087083
DRON:01024575	10544028830	DRON:00087094
DRON:01024576	38396050463	DRON:00087102
DRON:01024577	38396052163	DRON:00087102
DRON:01024578	38396052263	DRON:00087102
DRON:01024579	38396052363	DRON:00087102
DRON:01024580	38396052763	DRON:00087102
DRON:01024581	38396054163	DRON:00087102
DRON:01024582	38396054263	DRON:00087102
DRON:01024583	38396054363	DRON:00087102
DRON:01024584	38396054663	DRON:00087102
DRON:01024585	38396054763	DRON:00087102
DRON:01024586	57565006350	DRON:00087102
DRON:01024587	57565006352	DRON:00087102
DRON:01024588	57565006356	DRON:00087102
DRON:01024589	45802074930	DRON:00087115
DRON:01024590	67567005011	DRON:00087137
DRON:01024591	68047025201	DRON:00087145
DRON:01024592	68047025501	DRON:00087146
DRON:01024593	50484001030	DRON:00087160
DRON:01024594	50484001090	DRON:00087160
DRON:01024595	52959026801	DRON:00087160
DRON:01024596	00078034542	DRON:00087164
DRON:01024597	00078034545	DRON:00087164
DRON:01024598	00078034562	DRON:00087164
DRON:01024599	79511050004	DRON:00087167
DRON:01024600	67618015101	DRON:00087169
DRON:01024601	67618015104	DRON:00087169
DRON:01024602	67618015116	DRON:00087169
DRON:01024603	67618015117	DRON:00087169
DRON:01024604	67618015132	DRON:00087169
DRON:01024605	00065041130	DRON:00087171
DRON:01024606	37000045810	DRON:00087176
DRON:01024607	37000045816	DRON:00087176
DRON:01024608	00362904802	DRON:00087189
DRON:01024609	00023452605	DRON:00087190
DRON:01024610	00023438510	DRON:00087191
DRON:01024611	00409420003	DRON:00087222
DRON:01024612	00409417103	DRON:00087226
DRON:01024613	00409420303	DRON:00087229
DRON:01024614	00409420305	DRON:00087229
DRON:01024615	00264934155	DRON:00087231
DRON:01024616	00264936155	DRON:00087232
DRON:01024617	00338014704	DRON:00087234
DRON:01024618	08065183975	DRON:00087256
DRON:01024619	55566410001	DRON:00087260
DRON:01024620	17433987805	DRON:00087261
DRON:01024621	66440011508	DRON:00087269
DRON:01024622	64543002502	DRON:00087290
DRON:01024623	64543002590	DRON:00087290
DRON:01024624	11704010401	DRON:00087298
DRON:01024625	11704010501	DRON:00087299
DRON:01024626	11704010101	DRON:00087301
DRON:01024627	11704010601	DRON:00087301
DRON:01024628	00025006131	DRON:00087309
DRON:01024629	55289023010	DRON:00087309
DRON:01024630	00781126201	DRON:00087310
DRON:01024631	00781126205	DRON:00087310
DRON:01024632	00781126210	DRON:00087310
DRON:01024633	00065030315	DRON:00087315
DRON:01024634	67457019115	DRON:00087322
DRON:01024635	67457019205	DRON:00087322
DRON:01024636	00998001615	DRON:00087335
DRON:01024637	67457019015	DRON:00087344
DRON:01024638	00299595030	DRON:00087358
DRON:01024639	00299550004	DRON:00087359
DRON:01024640	24208041601	DRON:00087370
DRON:01024641	59338077501	DRON:00087375
DRON:01024642	59338077510	DRON:00087375
DRON:01024643	68040070502	DRON:00087376
DRON:01024644	68040070202	DRON:00087377
DRON:01024645	63783050406	DRON:00087385
DRON:01024646	46017004408	DRON:00087386
DRON:01024647	68220004405	DRON:00087386
DRON:01024648	68220004408	DRON:00087386
DRON:01024649	68220004416	DRON:00087386
DRON:01024650	61772059081	DRON:00087395
DRON:01024651	61772060081	DRON:00087396
DRON:01024652	17433987603	DRON:00087397
DRON:01024653	17433987703	DRON:00087405
DRON:01024654	66213054160	DRON:00087411
DRON:01024655	00273035744	DRON:00087414
DRON:01024656	00273039444	DRON:00087414
DRON:01024657	06690200444	DRON:00087432
DRON:01024658	00482476030	DRON:00087453
DRON:01024659	00482476015	DRON:00087454
DRON:01024660	41388000151	DRON:00087476
DRON:01024661	58223067201	DRON:00087482
DRON:01024662	58223067204	DRON:00087482
DRON:01024663	00322222203	DRON:00087483
DRON:01024664	00126013516	DRON:00087484
DRON:01024665	00126013816	DRON:00087484
DRON:01024666	00126013916	DRON:00087484
DRON:01024667	00395042096	DRON:00087526
DRON:01024668	52959096002	DRON:00087529
DRON:01024669	00024135202	DRON:00087534
DRON:01024670	00024134803	DRON:00087536
DRON:01024671	00024135301	DRON:00087539
DRON:01024672	10096015401	DRON:00087541
DRON:01024673	10119002013	DRON:00087569
DRON:01024674	01150900013	DRON:00087578
DRON:01024675	63824073016	DRON:00087579
DRON:01024676	63824071016	DRON:00087580
DRON:01024677	39423044048	DRON:00087638
DRON:01024678	39423066048	DRON:00087638
DRON:01024679	50332011302	DRON:00087641
DRON:01024680	50332012302	DRON:00087642
DRON:01024681	00409118069	DRON:00087706
DRON:01024682	63736021918	DRON:00087709
